Order,Run,Label,Area_Mean,BoundingBoxArea_Mean,CentralMoment_0_0_Mean,CentralMoment_0_1_Mean,CentralMoment_0_2_Mean,CentralMoment_1_1_Mean,CentralMoment_1_2_Mean,CentralMoment_2_1_Mean,CentralMoment_2_2_Mean,Compactness_Mean,ConvexArea_Mean,Eccentricity_Mean,EquivalentDiameter_Mean,Extent_Mean,FormFactor_Mean,HuMoment_0_Mean,HuMoment_1_Mean,HuMoment_2_Mean,InertiaTensorEigenvalues_0_Mean,InertiaTensorEigenvalues_1_Mean,InertiaTensor_0_0_Mean,InertiaTensor_0_1_Mean,InertiaTensor_1_0_Mean,InertiaTensor_1_1_Mean,MajorAxisLength_Mean,MaxFeretDiameter_Mean,MaximumRadius_Mean,MeanRadius_Mean,MedianRadius_Mean,MinFeretDiameter_Mean,MinorAxisLength_Mean,NormalizedMoment_0_2_Mean,NormalizedMoment_1_1_Mean,NormalizedMoment_1_2_Mean,NormalizedMoment_2_0_Mean,NormalizedMoment_2_1_Mean,NormalizedMoment_2_2_Mean,Perimeter_Mean,Solidity_Mean,Zernike_0_0_Mean,Zernike_1_1_Mean,Zernike_2_0_Mean,Zernike_2_2_Mean,Area_Std,BoundingBoxArea_Std,CentralMoment_0_0_Std,CentralMoment_0_1_Std,CentralMoment_0_2_Std,CentralMoment_1_1_Std,CentralMoment_1_2_Std,CentralMoment_2_1_Std,CentralMoment_2_2_Std,Compactness_Std,ConvexArea_Std,Eccentricity_Std,EquivalentDiameter_Std,Extent_Std,FormFactor_Std,HuMoment_0_Std,HuMoment_1_Std,HuMoment_2_Std,InertiaTensorEigenvalues_0_Std,InertiaTensorEigenvalues_1_Std,InertiaTensor_0_0_Std,InertiaTensor_0_1_Std,InertiaTensor_1_0_Std,InertiaTensor_1_1_Std,MajorAxisLength_Std,MaxFeretDiameter_Std,MaximumRadius_Std,MeanRadius_Std,MedianRadius_Std,MinFeretDiameter_Std,MinorAxisLength_Std,NormalizedMoment_0_2_Std,NormalizedMoment_1_1_Std,NormalizedMoment_1_2_Std,NormalizedMoment_2_0_Std,NormalizedMoment_2_1_Std,NormalizedMoment_2_2_Std,Perimeter_Std,Solidity_Std,Zernike_0_0_Std,Zernike_1_1_Std,Zernike_2_0_Std,Zernike_2_2_Std,DistanceTraveled_Max,DistanceTraveled_Mean,DistanceTraveled_Std,Speed_Max,Speed_Mean,Speed_Std,Linearity_Mean,Linearity_Std,MeanderRatio_Mean,MeanderRatio_Std,FinalAge,Displacement,IntegratedDistance
52,7,1,62,87.77777777777777,62,-7.894919286223335e-16,283.24337863821114,100.09619497387554,2.0449474753066825,12.404984283053869,1613.9887345062339,1.072899085028238,68.22222222222223,0.7312433938796198,8.845847927142323,0.7010989524878414,0.9391130830739284,0.1808282840766766,0.006244023527345926,7.182093289303601e-5,7.676712043021989,3.4171457761852975,4.348432499947878,-1.6714742718306768,-1.6714742718306768,6.745425319259408,11.066064928164925,10.176355215513922,3.4996095374126686,1.7271399278599784,1.5443883262901852,6.683646882000855,7.290549051497424,0.06939860946374664,0.028550163917457034,1.2500802722862265e-5,0.11142967461292994,4.886424794216845e-4,0.006559589575081434,28.689794755745897,0.9049687852314284,0.7475042110173186,0.05543705068254253,0.10437829745713798,0.10813349641359461,12.913171570144957,10.709549217611563,12.913171570144957,1.6713599602118316e-14,150.958024397929,27.38632615777594,42.56065869857048,38.82254327992889,842.8089375795552,0.09704681138818111,11.872002545672085,0.13388191753617784,0.8822156773620994,0.06383187144009984,0.0880310763830453,0.013464186056767823,0.00396969166362454,7.610836898513515e-5,0.888410909995866,1.3215677674877226,1.281320520504168,0.5072549127456291,0.5072549127456291,1.033135827171857,0.6448252908647387,0.7049956337757823,0.6868949856830903,0.20118588996717304,0.25830753922587324,1.1497189830791996,1.308627263589262,0.009105032813918295,0.010629212209899931,0.0016697435432858666,0.021594522564238165,0.0013558205102066926,0.0013837982213961448,2.2847735126453093,0.035235247628803014,0.10420125981019951,0.02986121669107032,0.0369327364631765,0.03684094207519335,2.897637937838488,1.436285861020675,0.9573653734772067,0.8915809039503041,0.44193411108328456,0.29457396106990974,0.43384389198212026,0.3111603654311866,4.406764211788817,4.849082072083674,9,2.1198446065813124,11.4902868881654
53,7,2,164.63636363636363,318.8181818181818,164.63636363636363,-6.943940372200977e-15,3804.582386909178,2267.6803266075763,3058.4775602521445,1315.7210505518367,90564.54565838189,1.422589396377036,179,0.881712184831365,14.400349827533576,0.5296816987501236,0.7163377905483383,0.23064760258325798,0.02653731096239583,8.408270962382818e-4,32.769308196723294,5.909175718192682,22.00523193894173,-12.779518283773895,-12.779518283773895,16.673251975974246,22.51842693671573,22.12324471213322,4.881296463110003,2.2391082819609567,2.0862414014656117,9.03009711169776,9.708147963478329,0.1301163887352,0.0716700474285855,0.007249636707689103,0.10053121384805798,0.003150504777444519,0.01673027010492208,54.134756616491664,0.9216653779525449,0.45215132388893664,0.057219580901249824,0.13920836051612268,0.0868104516759591,31.54765514986091,84.07356086406496,31.54765514986091,9.302227881372948e-14,1527.1824129407307,1112.4330896284227,2356.0310234151375,1020.8812923734451,58275.4243787742,0.20290707342611247,35.68753283711274,0.07928702833172992,1.5737213478430827,0.05888943513574802,0.10677425792964461,0.032147442817653665,0.01463708844610426,8.992771747851059e-4,10.8093822993125,0.6975686953726108,7.063119272556395,6.119937533292717,6.119937533292717,3.795947706950475,4.353425936857661,4.551730192770251,0.3003986071085561,0.12775067138335905,0.2469074604823833,0.6962693318072065,0.5731858959569164,0.025946473526510635,0.03613133876662171,0.005502572499800848,0.006794655756925978,0.0023646816888908844,0.007459367438591947,8.6546152528468,0.028921216606279405,0.13908461704970917,0.03664997975876797,0.036840589199462016,0.00929412259595541,8.393947074478028,1.906417855994571,2.5134826663314507,2.5827529459932395,0.5865901095367911,0.7733792819481388,0.4775664399410233,0.35146603781678304,5.930081402452645,6.857763926751915,10,0.7614802459145079,10.670231485467683
54,7,3,118,168.71428571428572,118,-2.131628207280301e-14,1949.5469022342602,327.15177748677365,-1257.2913757760252,670.8623767945927,23506.822410429282,1.055526124212325,126.85714285714286,0.606378473161304,11.909465422032936,0.713893319156477,0.959508009613585,0.173528923582144,0.0032460088087677545,4.941091672374263e-4,13.614236360742186,7.237578418984334,11.980739506921743,-1.2366966315388415,-1.2366966315388415,8.871075272804777,14.102840719677205,13.6933437034245,5.014787430481343,2.1873246231447165,1.9509791784989114,9.86715109786983,10.504670983075668,0.09704720569732836,0.004173621980367649,-0.0019849846695251484,0.07648171788481566,6.940191042762028e-4,0.0051163750592347155,38.75925064564447,0.9362713142904149,0.7598025288090712,0.06743485046979557,0.1132333305729478,0.07170702691174431,70.67767209899696,111.74481984371697,70.67767209899696,5.733167046599012e-14,3001.5557521347678,807.3488267962595,3274.7875780358286,1840.7778502689794,51807.46759832523,0.13204772488479463,78.94603340558784,0.16567306629960274,3.131780576633087,0.07143554732378632,0.11359647099805086,0.014820903259238611,0.004282711020220503,5.176912243108108e-4,10.170399073565507,3.898288626189278,9.29510452420657,3.1487226121275804,3.1487226121275804,5.1880319582801135,4.700419446727187,4.152235693759692,0.9969410873269853,0.3602295373815131,0.4753528015144801,2.941521842024508,2.5223003947303693,0.02838060619418218,0.017380209233829734,0.00366650276750374,0.017503524548107118,0.0034289988624905243,0.001301978189501891,12.693273623482234,0.03701040010221645,0.13460017637964022,0.022052968241672327,0.03617785831228381,0.04072254872868669,26.004992760175693,11.318477080442005,9.02129283402981,8.001536233900213,3.482608332443694,2.7757824104707103,0.7401891492503123,0.20646307196560637,1.433043144079064,0.3550679639261745,7,39.69482183611054,67.91086248265202
55,7,4,153.25,212,153.25,2.0428103653102883e-14,1825.5931578888103,588.0342263211829,-531.1444000738871,537.569538436666,27518.879045036276,1.0749227021633283,162,0.6328496549313058,13.905071029618965,0.7305637809422412,0.9393365167598485,0.171892523979013,0.0035676712833956526,1.864124151892079e-4,17.551624526884236,9.038205815664798,11.427707620378332,-3.373527392442606,-3.373527392442606,15.162122722170702,16.496823218134768,16.257377270352027,5.884788956836168,2.52071908773598,2.1770509831248424,11.365012045417735,12.00133054021256,0.07396565578098749,0.019634144631453205,-0.0011116409143828265,0.09792686819802551,0.0017521584395385926,0.00609413432915531,45.35965004500315,0.947666637572372,0.759927552702575,0.049063682414057924,0.11985309064488588,0.06960670649742974,32.345787979271734,55.88679032949856,32.345787979271734,6.57891847746468e-14,862.5090859676978,738.7487413292922,998.434062042655,439.31171796201943,24146.340767804446,0.1278642827395634,36.08323710533743,0.17051331336572942,1.5375130967095614,0.0796479596967667,0.10141770437091972,0.01401155525742012,0.004056855748030585,2.8504257426804956e-4,7.076739804866519,1.3358049559792642,3.3865462230344825,3.9884490325479725,3.9884490325479725,4.15374573225044,3.40212015068202,3.4540187780692526,0.701673175107512,0.19065387913050003,0.1180339887498949,0.5743486139714798,0.8789071359349815,0.008997121161066697,0.021410409832354864,0.002237329291105271,0.008251729938470927,8.487371969004719e-4,0.0026289017050992554,6.9576797392367755,0.02288477116298085,0.1674304035163959,0.04183138649152059,0.06442357376404939,0.02883915262205158,5.517881473319652,4.146855846417544,1.214648231751251,1.6978096840983545,1.275955645051552,0.3737379174619234,0.9835615366043351,0.014303924389530253,1.0168554356004005,0.014670291416268574,4,12.151116928503509,12.44056753925263
56,7,5,73.6,113.8,73.6,-3.996802888650564e-15,690.5937550143491,236.1202929271105,321.10610215347,268.83429944125777,7285.513371011414,1.1003089532620582,79.9,0.7660647918310847,9.615209935341493,0.6844152745402745,0.9288785230383336,0.18912288964182195,0.01044674370451154,4.610896490749675e-4,10.781584346338539,3.5863414926173105,8.39265156636681,-2.387982021337513,-2.387982021337513,5.97527427258904,12.720611184478303,12.061553707887143,3.7616378539339093,1.8188126842750036,1.5899494936611667,7.007589599112806,7.540039118185282,0.1098299274918455,0.026739194287943656,0.002173144063992047,0.07929296214997643,0.001392778745754129,0.008612317883804023,31.814927829866736,0.9278367113041284,0.675615333880027,0.04843496247585809,0.13010680334586894,0.10081678680263699,19.6253803926333,56.343786012498505,19.6253803926333,2.2246855211793282e-14,644.5098568747959,505.3093803698446,950.9481865845373,838.3384046535323,16717.436512857606,0.1938186886577157,24.43335607093076,0.10628907320521949,1.1823556486091722,0.10721118099561694,0.12847959693476446,0.03339651128800433,0.013368524231241618,9.422094548989077e-4,7.064990606604535,0.6844311684348449,4.327361195539137,4.190365922895648,4.190365922895648,3.0629184199436734,3.446640979069675,3.269203462577173,0.40835803442498464,0.12020253325828664,0.28296173201532265,0.7725925009715527,0.7668651758314359,0.02580323964993443,0.040090025663068005,0.005683759268054287,0.019346033069729575,0.005202581173191153,0.0072715187574235104,6.761319879269327,0.034422664825932696,0.16210753546635573,0.03668319404515493,0.042366285076293954,0.016809116375827233,36.09319209234789,14.503032331082142,10.674057348685459,11.105597566876273,4.4624714864868125,3.284325338057064,0.5719587749652911,0.3252766330101804,2.304459825067894,1.2007181758931607,10,59.107000262809215,130.52729097973926
57,7,6,89.6,120.5,89.6,-4.085620730620577e-15,780.0100335069756,238.8948911020131,101.42792799118367,-7.284809303797166,4574.797294441266,1.0049157847467185,93.6,0.7108723862921769,10.66998695219576,0.7440075110075111,0.9961662547239596,0.1724010124300554,0.004220766953989414,9.094353500511939e-5,10.553976351593587,4.912427092922228,8.617497251971908,-2.6134496697093765,-2.6134496697093765,6.8489061925439065,12.947312658064021,12.507142931776729,4.310531781971078,2.048083392920142,2,8.238610375280144,8.855752874111513,0.09591922075248045,0.0287469981299976,0.001400187959751834,0.07648179167757493,-5.368950208257997e-5,0.006097766953458178,33.61492782986674,0.9570884637571813,0.7295638342701612,0.03518665386295883,0.14393953169419288,0.09199039017068719,8.395766128763288,11.423659658795863,8.395766128763288,2.7874278482423218e-14,165.3904329402453,101.08785639511468,133.56341802184323,92.16346415030509,1698.0371397901636,0.034237362841155985,8.553102101317133,0.1084342975169358,0.5095113653108327,0.025911137787273844,0.03451763906398981,0.006468753879392868,0.0021859977153672943,1.2789922882661817e-4,1.793492430114905,0.48488771589624946,1.1852489935521193,1.0152399549194189,1.0152399549194189,0.8668499906172662,1.1693856695968041,1.321352709287568,0.14649898223857152,0.06625839556975859,0,0.43253260301429364,0.4402960108095698,0.00741856732367828,0.010440559317604054,0.0018858075978184675,0.006813864139607843,0.001229923076276611,0.0013279914434633066,2.0196493488009857,0.011553004322726412,0.10292694399308347,0.028275065186603034,0.04513815309706891,0.026636462694141473,20.638804089006506,8.272601910275188,5.3722851918340995,6.3504012581558476,2.545415972392366,1.6530108282566458,0.9971080463215171,0.0012774147454052798,1.0029018023516674,0.0012829792357759724,10,74.11821511267456,74.4534171924767
58,7,7,107.70588235294117,148.05882352941177,107.70588235294117,1.2852464190954755e-14,1239.8731090365632,223.25598938468264,285.8445473666578,-219.54726881399745,9834.157545666869,1.02135478842684,113.88235294117646,0.6474814577029007,11.548047089012574,0.7422673850091442,0.9888009230476645,0.1694220681761146,0.0028678620008351506,1.793205212775187e-4,12.057866092165144,6.418376321435896,10.463033997715037,-1.6280193579507967,-1.6280193579507967,8.013208415886004,13.564667085160805,13.152960685074794,4.951011157532939,2.1871873347956945,1.9727430033673858,9.29631752142324,10.011053015879416,0.09733176463188345,0.013808260733991093,0.0016426169450448154,0.07209030354423114,-6.922664034785663e-4,0.004865733944782132,36.861276608696606,0.9501839002630272,0.7912565731713691,0.05770915996221791,0.10882256254114991,0.08037777124722778,37.7504382522282,62.722076046073376,37.7504382522282,3.960882131740293e-14,781.1426811528314,436.14882371526863,409.199822778331,948.1586031555969,15497.31076179121,0.11544748871241431,42.04295772323407,0.09571187762757981,2.0035273538063194,0.059782857495104536,0.09239976725626022,0.010902050767552258,0.0030423157594145532,3.0909755504228664e-4,5.8619237235637,2.152155065409566,3.7170112194719462,2.2193876407343964,2.2193876407343964,4.837520470567209,3.079532166557076,3.0922648322761086,0.8018457148095055,0.2523729591645051,0.20452274476993346,1.7695062039306895,1.620922907556091,0.016328739215328354,0.011378433106234794,0.0019713342203625,0.017713502427083295,0.0020998765462118506,0.0013393137887808518,8.206519366843857,0.02399234916462663,0.11072828658840206,0.04020363901605651,0.04508402435915447,0.01896764097172766,20.601967513746526,6.393325287305548,6.1085208990203075,6.339066927306623,1.9671770114786302,1.8795448920062485,0.9634815610985432,0.03755369393152309,1.0394029227301051,0.04106338925365914,10,90.29366216557656,90.78468872876574
59,7,10,89.66666666666667,124.66666666666667,89.66666666666667,4.7369515717340026e-15,571.1659317440908,270.1881432754059,32.42361422543555,140.39675490524647,5117.433848667147,1.0852598995087945,97,0.7730154884926554,10.679549992642466,0.71979674366038,0.9223684636654763,0.17874096942689408,0.006171735832401588,1.124699909775589e-4,11.49204155878084,4.5421886524570265,6.337483065842048,-2.988611988477677,-2.988611988477677,9.696747145395818,13.539406444021623,13.096704953422996,4.32742640957837,1.9931702743385629,2,8.076119548797998,8.516525108230283,0.0706025947400842,0.03317089006707503,2.5808278582747663e-4,0.10813837468680988,0.0017117430770693667,0.006920815716303801,34.94687347785531,0.9240229978980118,0.6635708972316581,0.056281633451644004,0.1601626331462582,0.09989597271022055,6.186005711819758,5.988878581726855,6.186005711819758,1.9153926794649323e-14,98.11679397216413,82.593544055663,101.22090226160749,178.64416827570452,1515.9528417703543,0.03843533297221841,5.830951894845301,0.04368820490286299,0.37044481246721245,0.04826544065880485,0.03152532910394774,0.006903478900257252,0.002363360509831294,1.3046249033779527e-4,1.3689683258211702,0.4553798137860383,0.7262320137914605,0.8128107480299291,0.8128107480299291,1.0029285943796198,0.8176586701644541,0.8783981076838854,0.35785025306737767,0.06796994583659688,0,0.5578409528400794,0.41543016769935087,0.005608448669694749,0.008119936278163944,0.0013414019559939143,0.008800519447990776,0.00235936834551581,0.0011477313189633845,1.3355465116530048,0.012552397590450596,0.05301289605277623,0.02262867496782882,0.025293782871488084,0.015350048058425419,2.7318737716585937,1.7040264907614238,0.6346442648902403,0.8405765451257211,0.5243158433112073,0.19527515842776624,0.9802082423184102,0.01985434837698055,1.02052801904512,0.020776857948982153,6,8.119229306694981,8.520132453807118
60,7,11,107.9,132.8,107.9,-1.9895196601282804e-14,917.1990469452087,138.78686533421023,48.43676302237912,-35.765409882209106,8201.145572498144,0.9803907958079033,113.1,0.5268492898750128,11.622424084401272,0.8218366927190457,1.0250868016252308,0.16471357316884427,0.001587740804479283,8.129081838650554e-5,11.073179199325871,6.936463087067272,8.38734999327978,-0.9935750308345963,-0.9935750308345963,9.622292293113363,12.995033726646668,12.523706538660614,5.104201905662689,2.2523511363566207,2.047213595499958,9.366584717120748,10.52034899556115,0.08155093270189227,0.007755285071128098,0.0013946437969085729,0.08316264046695201,3.91248127334846e-4,0.004829179607485122,36.293607486307096,0.9577190966064849,0.8715105108291077,0.043890643487062155,0.07963778367659344,0.06230679904391169,32.07439269365309,46.08398130948902,32.07439269365309,4.355033844942392e-14,335.3217203972869,209.02402165265534,269.71332678875507,285.84381910455977,9575.048119295467,0.07696022384249834,35.72254190283776,0.13642456141522966,1.5992377626208583,0.040231414112126336,0.07207055701492504,0.00826241187913867,0.0025895230401207525,6.188761159889852e-5,5.769281902174831,0.7949303510735314,0.4492343153810383,1.1363174480957772,1.1363174480957772,6.1317334659371365,3.0368049058416604,2.594176069906799,0.22882042019739213,0.15614734721944937,0.09953499887049559,0.7737753355266217,0.5827772632183646,0.014345261159920839,0.005842734894215667,0.00165814607999066,0.022517834978003245,0.0011725297391109218,3.4663921795342136e-4,6.581777963833195,0.016977378849250144,0.09188038946121556,0.026696207130060174,0.04014778481740977,0.034082508406176604,3.761286057239766,0.651006654990282,1.181160101183688,1.1573187868430048,0.20030973999700982,0.36343387728728865,0.35033095855732727,0.3164941841200568,5.090842421852409,3.1847433551183952,10,3.077034426856472,5.859059894912537
61,7,12,91.7,115.5,91.7,-1.2256862191861729e-14,710.1612232693218,-17.571127921598986,370.6308688894604,-67.43055246621961,3975.6246500854013,0.9935543225576213,96.1,0.39661496073388663,10.803280487874341,0.7985961008688282,1.0091014547034294,0.16369891281953622,2.827139016073143e-4,3.38279175565214e-4,8.204739384788002,6.808779508125802,7.72498481945332,0.18049996256084377,0.18049996256084377,7.288534073460484,11.448231516581249,11.390601836393424,4.947213595499958,2.1198167256899665,2,9.374295049971298,10.435858394039496,0.08416281826997368,-0.0018515703683133532,0.004583128787969229,0.07953609454956254,-8.33614256108481e-4,0.005136266305364781,33.82436867076458,0.9551674597348285,0.844821181780272,0.06657821240744256,0.09708460361704319,0.03322653097957377,3.802046232695699,11.276819882691514,3.802046232695699,3.563011492615489e-14,96.33482752091274,51.5197789782343,109.6717011100134,82.44693007142487,581.249584267629,0.05369294340807931,5.486346689738081,0.09034906225899811,0.22409559599010304,0.0570985502830281,0.053812832850671205,0.002339678954967907,3.126870827384596e-4,1.6347353305108938e-4,0.7116401458388771,0.2532445133051185,0.7912513955016377,0.5506426894560235,0.5506426894560235,0.49239861791261746,0.4874255491455403,0.6273310350212591,0.16692526771109456,0.04801881670584459,0,0.48399679774108395,0.192445402266662,0.006637363162262536,0.005896265139602219,0.0012382802493043472,0.005167479014890543,0.001102269444223361,4.259122562003536e-4,1.3188129838722928,0.025088660656091992,0.06879414503225915,0.025579115704572074,0.035098072117641654,0.010827458725710832,0.5950316789052194,0.34107517918683616,0.1724709996423789,0.1830866704323752,0.10494620898056498,0.05306799988996275,0.4515421374077807,0.21198511755922905,2.4788600659235733,0.6810562945670078,10,1.2505057365174836,3.069676612681526
62,7,13,87.92857142857143,115.92857142857143,87.92857142857143,1.586032892321653e-15,851.6288906185,37.93074870367727,9.565039038240254,39.563906233869716,4222.34774055058,1.0147564106652158,93.07142857142857,0.6243363214823071,10.448487071861337,0.7606413311245244,0.9927015491088359,0.1715144886388978,0.0036675315213121743,1.9366004113362319e-4,9.623237129073312,5.434571588098656,8.98587047902139,-0.5358889619997195,-0.5358889619997195,6.071938238150578,12.220855324762134,11.649960171877158,4.482655051117288,2.0307204692375356,1.7489486695884693,8.296449434536566,9.130070070955478,0.10438393415621768,0.008008559934712995,8.041233965857222e-4,0.0671305544826801,-5.603842397084089e-4,0.004821790809645463,33.13495669063178,0.9478332622601227,0.8027091433351455,0.07266497733514228,0.09406811058337211,0.07819415995207468,28.154694336590005,37.71444180786878,28.154694336590005,4.0106978686465877e-14,567.1725806586131,88.66681243017666,207.48089176095198,265.6407192495355,3538.022372442938,0.09687762612707636,30.54999505404539,0.1661251909613762,1.731285211739367,0.04440379140546659,0.08222083018006099,0.014955417304946159,0.005407091057386425,1.7894833606524655e-4,3.7959656163511157,2.2526601737783385,3.774879721950415,0.8068109560881818,0.8068109560881818,2.8616218478254285,2.2311578358415627,2.1465176075083394,0.8629667832852216,0.2726456317224968,0.300832142823628,1.9368357990779081,1.9676132110191389,0.028165538064196652,0.009289438439813159,0.0024088758594478436,0.015340995062435954,0.002218382764830326,7.034058840133347e-4,6.3156912914651775,0.026520724512221972,0.11808983158168855,0.034753887542082515,0.03900608551697786,0.035507631085192164,40.19257408623977,8.871632003460245,11.704569928141284,12.366945872689161,2.7297329241416137,3.6014061317357795,0.47828913493668607,0.3035854361287798,3.8657593886834802,3.638591430650553,9,29.173310526148654,108.2589913958079
63,7,14,73.9,124.2,73.9,8.881784197001246e-16,688.6304238189842,210.19993326432768,-183.53579352234925,-351.43671772947266,4725.735110510367,1.2693161146884904,84,0.7802487066920725,9.583766790291492,0.5940905039701831,0.8078000632916368,0.20638247210750452,0.01347440338429628,0.001776361206371307,11.125443891499637,3.8522381959091954,7.844870184884904,-3.063386409811139,-3.063386409811139,7.132811902523928,13.147304942337419,12.30535689321237,3.593400350893291,1.7254169370827674,1.4899494936611666,7.061813509310112,7.707317404479164,0.10302954245048888,0.047148208893452274,-4.6769728562463705e-4,0.10335292965701563,-0.008093722884199305,0.01029872332542552,33.767009357883865,0.8776936599689192,0.6149967098788967,0.08984759091897562,0.10160160628313118,0.08911598706933836,27.3310974695289,32.78482033570482,27.3310974695289,2.480193951385671e-14,852.6702168470339,91.0878507925868,619.4354758042952,272.1757545858041,6248.010459781723,0.2146125690665141,29.672284112357183,0.12731538150007105,1.5789646626242342,0.10296881454044556,0.13402580367092043,0.03969395858615537,0.013514159861576634,0.0021077852600904622,4.296020993119791,1.6457400303942458,4.69694314663969,1.5995521007800622,1.5995521007800622,1.4962313849574052,2.393387886375544,2.1286907114914078,0.8739907946374974,0.26320160440860046,0.2982364951563579,1.523087867441309,1.575178847397508,0.0204954574390873,0.03017596969739919,0.0030169890205626704,0.033051289981502835,0.005211643477762615,0.0060657822320787725,5.922255488523459,0.058692721611655306,0.15159002269206215,0.037983115882084736,0.05158196604628683,0.022013132824363464,17.503032482234904,3.4704723308619787,5.482297802983205,5.385548456072278,1.067837640265224,1.6868608624563708,0.5899550798852066,0.28462733637958265,2.2120544014479746,1.3166944497667734,9,18.6941143117809,26.91983271128126
64,7,15,95.125,122.25,95.125,3.3306690738754696e-15,733.8330601895146,32.88016706899977,-30.106058538437917,37.69288783467286,3987.4787887283182,0.9716407020266672,100.125,0.4197037675979865,10.995831728433455,0.7784004820936639,1.0314627292465315,0.16121070249137295,0.00042557807092643305,5.26327884659575e-5,8.512234441274135,6.82389750070849,7.68409138425669,-0.3094100476728603,-0.3094100476728603,7.652040557725934,11.647905373825395,11.349807942674845,5.042685635357671,2.1747256490628204,2,9.58660037876272,10.43964180960909,0.08099038356978426,0.0029082771156182185,-4.402376388422163e-4,0.08022031892158869,4.04385147888865e-4,0.0045081341490963815,34.026019100214135,0.949105558375593,0.9213291917370041,0.03158368254155527,0.053733099988324325,0.037068270672419225,8.492643875731515,7.086203900134804,8.492643875731515,2.826565151144296e-14,124.7527649060269,66.28484364337434,144.41042973537805,101.13597844437004,1318.4535314614873,0.0491681678358703,6.8334785118143575,0.11814596004751644,0.48825788608482945,0.05615461005607257,0.051449877397525934,0.0028429970008368418,5.38654726074474e-4,6.802832643542331e-5,1.1608085454232833,0.6111470884079879,0.9099388826047938,0.6463275121864988,0.6463275121864988,1.2111761699683357,0.7724184378916812,0.9602735707792465,0.28550022858614105,0.10276653251335284,0,0.44631706892156736,0.47357473194858807,0.009246397128190979,0.006479334194429013,0.0016342514849946967,0.0076221900055156565,0.0011071093120985944,3.8954574178334486e-4,1.3498703976881488,0.030499577362084848,0.08887686574818722,0.02376542166887643,0.05162569832085843,0.01853608525521052,6.796339983705298,5.362673842380113,1.0552440263895906,2.091181533447784,1.6500534899631116,0.32469046965833553,0.8998276395761661,0.07854375897022668,1.11857233313155,0.09714405163274155,8,34.1319312379242,37.538716896660794
65,7,16,148.75,194.875,148.75,-3.5083047578154947e-14,2069.826656355238,150.83210557285554,-304.8210261842964,52.91310450336762,22441.49904810324,1.0452382339242088,157.75,0.5482391463200744,13.601074655842229,0.7664912735311087,0.9651830344100985,0.16762270568778762,0.0024425611448668652,6.760883025727059e-5,16.12392029257594,9.206504829307663,12.20001232639968,-1.0650722557411139,-1.0650722557411139,13.130412795483924,15.581995577913043,14.999700577345676,5.8521763756090825,2.5092790124039848,2.2513695269677583,11.285682374636522,12.08657343611095,0.08023459203141736,0.0083590194046021,-5.868906918346225e-4,0.08738811365637025,0.0010973897150465364,0.004691686019674164,43.902543263816604,0.9483031042829533,0.8423748278910368,0.037783794980828324,0.0888843010235728,0.06836797988318911,51.853502430267085,68.36548314547544,51.853502430267085,6.776649181222682e-14,2175.2793007045693,347.4119828525554,952.4136224945566,509.50787306912497,26921.077867263724,0.10717769900372033,58.32115519138096,0.188032129749728,2.243759723719262,0.07035619241482731,0.09449850418285273,0.010729608236611196,0.0033250240313611166,5.5697513453368844e-5,9.271920715995398,1.7336144975515184,7.446369869418373,1.654746617734336,1.654746617734336,7.232208279772134,4.165729363833069,3.665901968913875,0.3810236869471396,0.244356843533579,0.36033435997044166,1.4829814293317047,1.180227504664019,0.02207878964208688,0.010698008698733429,0.0013042009540824074,0.023409227135367208,0.0013218625670645523,4.6340366316013063e-4,9.468971450516767,0.02341361833317198,0.11689857045179734,0.022990090688824242,0.04590358221653907,0.04295928680428031,7.490074534611963,2.7932523953714155,3.1309923822289525,2.304638318342142,0.8594622754988971,0.9633822714550623,0.6578877139675585,0.2898169082172748,1.9911802842814745,1.2941349879541133,8,5.59680436632032,19.55276676759991
