Order,Run,Label,Area_Mean,BoundingBoxArea_Mean,Compactness_Mean,ConvexArea_Mean,Eccentricity_Mean,EquivalentDiameter_Mean,Extent_Mean,FormFactor_Mean,MajorAxisLength_Mean,MaxFeretDiameter_Mean,MaximumRadius_Mean,MeanRadius_Mean,MedianRadius_Mean,MinFeretDiameter_Mean,MinorAxisLength_Mean,Perimeter_Mean,Solidity_Mean,Area_Std,BoundingBoxArea_Std,Compactness_Std,ConvexArea_Std,Eccentricity_Std,EquivalentDiameter_Std,Extent_Std,FormFactor_Std,MajorAxisLength_Std,MaxFeretDiameter_Std,MaximumRadius_Std,MeanRadius_Std,MedianRadius_Std,MinFeretDiameter_Std,MinorAxisLength_Std,Perimeter_Std,Solidity_Std,DistanceTraveled_Max,DistanceTraveled_Mean,DistanceTraveled_Std,Speed_Max,Speed_Mean,Speed_Std,Linearity_Mean,Linearity_Std,MeanderRatio_Mean,MeanderRatio_Std,FinalAge,Displacement,IntegratedDistance
72,7,30,76.25,112,1.0220065247118968,83,0.6383889176026022,9.753917895152975,0.6853875291375291,0.9817430318008542,11.212300417155607,10.723957777344008,4.3275305161301905,1.938793160195074,1.7071067811865475,7.92077412752538,8.583524935655063,30.97056274847714,0.9164794235046323,24.67623688220444,38.22738983155053,0.06813158707899176,25.987176324743967,0.10358180685879488,1.6106317521066942,0.0640547629395479,0.06552557546637619,1.3461542389663326,1.4126710349513842,0.8346493331229701,0.26780900293210724,0.33820395745152543,1.7141158704639325,1.8035483401430639,5.260843951671723,0.02758360421083686,13.249104881370926,6.113829364574415,6.298947804483711,4.076647655806439,1.881178266022897,1.9381377859949882,0.9716675115873765,0.04907213566059021,1.0309642945988557,0.05363055768882983,4,16.78253295645789,18.34148809372325
73,7,31,83.25,110,0.9548077550388971,86.25,0.585571956299162,10.28509390906387,0.7557575757575757,1.0486319114301017,11.492784684728564,11.042269394787827,4.678694160529716,2.0589318269565355,2,8.392031531591169,9.24938852758753,31.556349186104047,0.9654621427647744,8.539125638299666,8.16496580927726,0.038911237953637406,8.80814017448254,0.09113607162794964,0.534210172047934,0.030218062696528273,0.04257360124841466,0.19427717989563104,0.3017429655233021,0.3826590339978659,0.10870261169440382,0,0.9119991029086069,0.8483600649118063,1.4540914403282479,0.02404252024502503,23.79817798432172,14.194692166018303,8.48262927427707,7.322516302868221,4.3675975895440935,2.610039776700637,0.9994877703910975,4.90534437240233e-4,1.0005126527741992,4.910033645468903e-4,4,42.54244104034566,42.58407649805491
74,7,34,71,90,0.9411834827076528,74.33333333333333,0.5975482838484504,9.486020013374054,0.7928571428571429,1.0628746025046016,10.647243779745105,10.101162268965702,4.314757303333053,1.939409203955633,1.804737854124365,7.65685424949238,8.46536217669909,28.92318420723349,0.9560073627844713,11.532562594670797,17.320508075688775,0.021899873634439192,12.503332889007368,0.10859084981057913,0.7893972213627368,0.0397697454487859,0.024661170171678893,0.3904394651143141,0.6706573074495709,0.27258782071310833,0.12837768797556565,0.33820395745152543,1.4348778704286012,1.1506558491761105,2.6349210693267584,0.016089363956083062,8.786031434518339,5.80435084410814,4.21673312962272,2.7033942875441044,1.7859541058794277,1.2974563475762217,0.987180868682782,0.01812898936665139,1.0131564395702544,0.01860601527279562,3,11.311074745488972,11.60870168821628
75,8,1,171.7,216,1.0348976832820724,180.2,0.46276837781034735,14.78312244686362,0.798324764521193,0.9670179754547612,15.84718282600833,15.914494282346274,6.627289283346858,2.7279877773435337,2.29530389222443,12.849115405549647,13.958798952028399,47.243354954612926,0.9531189810856806,6.799509786251751,17.422845793829307,0.02992505342637929,7.955431408094026,0.08400702097895858,0.2877509572615793,0.05341678137957595,0.02840663167037196,0.5827944888735275,0.6044940374375174,0.2963420599312859,0.037241741828412306,0.1873204098133684,0.5342123188791364,0.32524413131664504,1.2296833892867642,0.016287726255277166,2.7675970741015115,1.1655868569880707,1.0758806116802344,0.8515683304927728,0.3586421098424833,0.3310401882093029,0.3629696286010166,0.3612707157569469,4.7248608712552365,2.39756660251837,10,1.740128972426247,10.490281712892635
76,8,3,114.6,193.5,1.246439563445512,124.6,0.8619797900489665,12.053406783118293,0.5949737190913662,0.8064796784117941,17.210366673025828,16.38128751072301,4.2478538102902235,2.0383548798726063,1.9414213562373095,8.223587937420938,8.680311499780624,42.210259710444134,0.9191415472411899,15.685803914509592,27.236617509032456,0.093468094937783,16.036070452438015,0.023596314949601547,0.835754314860769,0.057572547976670475,0.06228382656605337,1.114566511476631,1.1320676712352404,0.41598344839245693,0.15257643099432713,0.1852419365337179,0.6826836106820656,0.7412487924062859,2.7557638531552398,0.030868151839000844,1.431820874589165,0.5766646235270657,0.3943987326774432,0.44056026910435847,0.1774352687775587,0.12135345620844405,0.35847068333898097,0.35142077811634426,5.248156888151545,3.1776955176539468,10,0.7226494548468791,5.189981611743591
77,8,4,71.9,98,1.0150896358719679,77,0.7039380987813358,9.54604652787694,0.7324621212121212,0.98650185780708,11.420040538599185,11.029036627378163,4.041473113140145,1.8763939065837818,1.7071067811865475,7.5769659773656794,8.08507382190258,30.210764773832473,0.9332940095817873,10.257246760759493,11.352924243950934,0.04074968866866492,10.392304845413264,0.035786285122107804,0.6822503239417886,0.04157663171472826,0.03786685208002211,0.828435837228958,0.9777247237852782,0.271815042845325,0.11215244056560693,0.30873656088952983,0.5911434275686729,0.6075322080535388,2.2470531914211884,0.022635587920498478,0.9287945624463942,0.4536658129942564,0.2808796712658951,0.2857829422911982,0.13958948092130966,0.08642451423566001,0.40829303653359816,0.32178529664817046,3.620609914664987,1.8172054527303578,10,0.825261878145724,4.0829923169483076
78,8,5,185.91666666666666,344.6666666666667,1.3756368649638682,212.5,0.7872930468222018,15.106735558968804,0.5511430497037813,0.7412151073408708,20.99539435092441,20.17697384518142,5.707838148242154,2.385542144317654,2.099092241645341,12.128206365953128,11.866591798991193,56.1560996455557,0.8794269832263174,64.8360987179958,132.62204213706733,0.19527737129356507,75.93358341938757,0.10374444762577523,3.0456513457834555,0.05742607762544256,0.11158191403837377,6.0119139629054406,5.7499147615055914,0.9557007938803529,0.2992360572390764,0.3199063972153089,2.506197026199916,1.9921656772619147,14.233974004608013,0.027267244608111318,11.712307728880509,1.7946250832364585,3.3427693559072225,3.603786993501695,0.5521923333035257,1.0285444172022222,0.4989292976672141,0.36907485913104005,3.485007673440761,2.5859388774459138,10,0.97934346849071,7.913403075634677
79,8,6,328.5,560.2,1.4722328177038733,374.7,0.7783001499791976,20.438569242345274,0.5926881442038765,0.6831478670977998,26.964991784565274,27.86135705042307,7.703700627276252,3.036998243062198,2.837005768508881,18.256112821167456,16.860999615452723,77.92813126546316,0.8782777171590688,24.98110396991205,83.77854405779827,0.11929072993046116,35.11584004722402,0.03088826750647643,0.7630914983427826,0.05161860332884808,0.05378168901424184,1.614429033585436,1.9564092132841209,0.2426626494710645,0.07065755139013705,0.02712805352529886,1.3309718995889022,1.0542491826489488,5.684794453370447,0.0273977627610809,1.918952307306682,0.7012738798433669,0.608441965387121,0.5904468637866714,0.21577657841334366,0.18721291242680646,0.504244786795634,0.28948256245524917,2.521755767050782,1.0916612374010926,10,2.2670072764899953,6.3114649185903025
80,8,7,89.11111111111111,119.77777777777777,1.0043675546852016,94.77777777777777,0.515683504263396,10.634967732183805,0.7426997245179063,0.9979513541053482,11.576982364033146,11.16926474071056,4.828060260305703,2.0872044095449946,1.934912618041455,9.148083154519076,9.864565807452214,33.445238074992936,0.9390124951751471,10.810231778787683,10.207567998521707,0.05323292219972582,9.858724280780168,0.07744053451868592,0.6339624295141545,0.04120529804597529,0.04890177415839928,0.6422726039367561,0.7269565295874824,0.3886687384057729,0.1327639016281175,0.19526214587563495,0.46835028882941027,0.684023098014374,1.585848994513208,0.026069051886133825,1.1672114018442634,0.6057224504407903,0.28395478402640306,0.3591419697982349,0.18637613859716626,0.08737070277735479,0.3390560591543307,0.31225759972715794,4.9406139815142245,3.0126551987353456,9,0.7454379866562555,4.8457796035263225
81,8,8,117.9,161.2,1.0407890368102983,124.7,0.4335920230033397,12.183807525419798,0.7298181000928254,0.9690496419640594,13.008211304716095,12.613690952154295,5.432387076268454,2.3088354003304046,2.0358485472372254,10.814415083348488,11.597316015626376,38.902543263816604,0.9439908671841205,25.374746851501353,32.02360240683598,0.10933380376786252,25.764100777804934,0.11095525756330973,1.3620966305253197,0.0353491952357517,0.08770947011242719,1.4554965109541358,1.450976898330873,0.8090945924588103,0.28015617480733784,0.24792627199785489,1.3508552204967892,1.2506688857892028,3.7207005675644877,0.02550387624253587,19.92022032636051,4.8050142489094965,6.142810331650781,6.12929856195708,1.4784659227413834,1.890095486661779,0.9731520690202009,0.017034142673107457,1.0278660714286316,0.017832962432636906,10,41.75332652884345,43.24512824018547
82,8,9,110.21428571428571,147.07142857142858,0.9897259218905404,115.85714285714286,0.47118905251196197,11.812173319617592,0.7507804146403048,1.0109449596163866,12.66068711250623,12.301561563695138,5.423687926078748,2.2909114840400133,2,10.399163339206618,11.114305288748382,36.93887340462743,0.9515059332185324,16.469919300295366,22.564315891432464,0.02422343963709329,17.448196480999417,0.08134327835578876,0.9292047082878564,0.03298301253970034,0.024833003605185512,0.9066239163996167,1.0525486769177794,0.5664009131285141,0.1421618139598542,0,1.0639492113957443,1.0422359681324918,3.216612052556278,0.011847428273744682,11.823584471674918,3.2306274907211137,4.2573223797801,3.6380259912845903,0.9940392279141889,1.309945347624646,0.3992661818465663,0.3686989798000431,6.810469686203876,5.49746159430997,9,27.011473731300736,40.37452178554609
83,8,10,124.7,160.1,1.0068150294259819,131.7,0.41253684898307846,12.592170599283264,0.779343733189887,0.9951996616867635,13.319612469771462,13.064020720292529,5.817684051366765,2.4191868737128712,2.0826237921249264,11.238505682900838,11.975150589545462,39.67766952966369,0.946492080875539,9.298147963737486,11.798775831039045,0.048659400076089994,8.895067297228405,0.13426760963393441,0.4832883048231722,0.029737926555406274,0.045282277469236465,0.5645042813948835,0.6067789454410627,0.4143968555124994,0.09575828570157606,0.11197687372930754,0.7271778626251986,0.6882332643285658,1.6145482600611731,0.013958822827147633,10.529358674678088,2.879598741501066,3.2348513403331243,3.2398026691317194,0.886030382000328,0.9953388739486536,0.6401926803214427,0.27260636042269715,2.0375769844096396,1.357870069575101,10,19.532878598105945,25.91638867350959
84,8,11,132.9,187.2,1.057881355056204,139.4,0.6595917067016454,13.005822437464802,0.7112749954294072,0.9457817259927639,15.122337475293374,15.542903831443715,5.7264933076335485,2.4093883710821293,2.141640786499874,10.628961794810532,11.337983590371596,42.02741699796952,0.9537354464895063,5.363456596884761,12.191071414039959,0.025758256163232695,6.752777206453653,0.03510935094922738,0.26271704347760555,0.028867147474219375,0.022654653373357942,0.45175022013505994,0.4923193255649954,0.08990363747543798,0.027366064294163717,0.12190497939060708,0.5499797854744534,0.32799855096080766,1.2242145670033402,0.012166835513333524,2.3560165473884305,0.7154862889615806,0.8364070797124525,0.7249281684272094,0.22014962737279403,0.2573560245269085,0.3700057686777109,0.36361902378795613,5.279035365851734,3.2346937104250597,10,1.012993440875766,6.439376600654226
85,8,12,144.4,195.4,1.0234921669718864,153.7,0.4078227160134886,13.555705011974913,0.7405751620174696,0.9777495430838323,14.27970978101463,14.359967451116121,6.202237779455839,2.5629079309923957,2.212461179749811,12.012300259149715,12.985823149881034,43.08538597629122,0.9396554044063208,7.0898989179442236,12.74711296289826,0.028863125482640042,7.513691207093592,0.06981596589083008,0.3310788561249949,0.03814720341994357,0.02768833730373714,0.4923469652067501,0.810579218752151,0.18928675216516683,0.046999704638758646,0.07465124915287169,0.2577199581950302,0.3548062672771189,1.4117914031009133,0.018394704737617368,1.9682289848447223,0.7453547030594555,0.7566428944990515,0.6056089184137607,0.22933990863367862,0.23281319830740047,0.5014397356372478,0.33015328039798586,3.137837481190536,2.4377221196642562,10,1.8098590368791123,6.708192327535101
86,8,13,143.9,177.8,1.0160332390121745,150.7,0.4250846112695127,13.531577985540126,0.8109617732694656,0.9849474224658685,14.333073395717994,14.38684068960719,6.240731785063498,2.574710256842166,2.1298373876248844,11.731370849898475,12.890989450526204,42.83919189857866,0.9546022782700425,7.694875639743056,8.816650913659524,0.029034355886487066,6.600505031182589,0.09305219400910668,0.35834140864655034,0.056111194732251034,0.028310240897547724,0.32948171464453585,0.49307985815114425,0.4126698800334878,0.07864496848236446,0.11737641266544134,0.44088040977660453,0.6013387976578735,0.9925811199571808,0.01592666928397972,1.9875924187888825,0.8336309986860437,0.6704647756569042,0.6115668980888869,0.2565018457495519,0.2062968540482782,0.46382421815015556,0.25999482494083914,2.654043018920452,1.089630414850475,10,2.4165680172191144,7.502678988174394
87,8,14,79,112,1.0704544176772646,84.3,0.7988201429338121,9.997646947851775,0.709021534021534,0.9359705582489356,13.086225131710856,12.385624054795906,4.032405840960379,1.8838033721323053,1.7949747468305832,7.264578900557845,7.771156477880105,32.532085117392114,0.9366239062514639,12.675435561221029,20.210008521632158,0.04886339077818298,13.292019326565011,0.04262685967032201,0.8386361548423897,0.037866627936189924,0.043562982691110023,1.4699206807176035,1.4893386948803191,0.393986934059459,0.10527136094282545,0.27786290480057685,0.6121710118317374,0.5669516895983636,3.2973386057035037,0.02074996872854146,2.74286273339225,1.064094446246196,1.0636802688494011,0.8439577641206923,0.3274136757680603,0.3272862365690465,0.44761261665329,0.32157437629409785,3.134926237096395,1.6183178419807043,10,2.3007807405324874,9.576850016215763
88,8,15,130.2,175.5,1.0935889861916692,138.7,0.7286187927098703,12.870454193225516,0.7459536170528818,0.9161424686765783,15.756217492231341,15.286677436946018,5.155157247577465,2.336128120517709,2,10.027318066121898,10.716938373642497,42.291883092036784,0.9392004944163177,7.757433710820723,17.740412120980228,0.05031150251297844,9.28619046398109,0.04212813543652826,0.3759396887236889,0.05532781475133557,0.041618929605559664,0.9618345987642613,1.0096715300672512,0.16449840509032215,0.021986838254097398,0,0.6747966588770453,0.3272335897239765,2.066491330159771,0.01501006004343241,2.9821406950934652,1.1574278605515669,1.090009890184948,0.9175817523364509,0.35613164940048214,0.33538765851844554,0.4871600216037141,0.26539148554798453,2.6263772087603887,1.486707656540749,10,4.240989505884928,10.4168507449641
89,8,16,128.9,177.8,1.030502608638518,136,0.6501029568693376,12.806584769706058,0.7258552878745187,0.9714049558172076,14.78852627771186,14.366927304736492,5.5558290573840265,2.394130260136252,2.0826237921249264,10.55329786280883,11.176531362321407,40.847518010647185,0.9481809961523312,7.248754682319194,12.363027317143825,0.03564427857562751,8.472176684759223,0.04548496651479456,0.3527099102272923,0.02453135059480262,0.03228478096548783,0.780869910772087,0.8764827566390453,0.19079798836385206,0.04429568567100339,0.11197687372930754,0.4078591445118048,0.27742626795812464,1.6802085751430442,0.014277415813247325,3.1233412435115726,1.2246033635000944,1.1635086784689797,0.9610280749266378,0.37680103492310596,0.3580026702981476,0.33310519088917634,0.3027228077529595,4.716906083422181,2.3570463170851266,10,1.760264605538728,11.021430271500847
90,8,17,87.9,139.9,1.1514410958318981,95.3,0.7610238386446078,10.548209237091564,0.6435485565632624,0.8778424327095276,13.668573598433843,13.030329557510765,4.105539110717278,1.9310241030988353,1.882842712474619,7.707075423083297,8.441010596405983,35.61614716074871,0.924469499036546,14.677647404585427,35.32531355526484,0.1254126681952466,17.036235890986404,0.09490871398053333,0.8518201901790561,0.07869344317487299,0.09581276767314661,2.226881678017216,2.0576447222387566,0.222482484630891,0.07501327723770351,0.24698924871162387,0.4590804172303701,0.5488177393677195,4.510808995950705,0.02581479308064065,3.431534795014512,1.410177746164295,1.213308972475055,1.0558568600044653,0.43390084497362924,0.3733258376846323,0.37022739754643275,0.30195280452126916,3.943573197052924,1.9163405868706282,10,2.4728494894382043,12.691599715478654
91,8,18,84.2,105.6,0.9722043886203384,87.9,0.5224738956653382,10.347118540782372,0.7974915824915825,1.0291954609361442,11.28871768901536,10.682773050927656,4.613475507123364,2.0633380972317235,2,8.58775453144893,9.596142242461656,32.045079348883235,0.9581343348340977,6.408327915038889,7.0898989179442236,0.024936303662326704,6.740425308044985,0.05832621629628037,0.3998716039741507,0.03212450307488995,0.026222858738206782,0.36413611510762495,0.2950705045198258,0.35876910738557893,0.07226468365632004,0,0.5072290614039521,0.49956211372532433,1.1883621456176818,0.01739984602535807,1.6855104426419705,0.887757486028398,0.6083533435032639,0.518618597735991,0.2731561495471994,0.18718564415485042,0.6678201823191672,0.23228975471211263,1.6835572420209715,0.6288114503754083,10,4.058663652119751,7.9898173742555825
92,8,19,171.83333333333334,267.4166666666667,1.1709089381618913,186.58333333333334,0.751237292924122,14.68963147537223,0.6442200773978057,0.8583293150473935,18.819354740669755,18.018471359001236,5.48691767760049,2.500452352745118,2.1770509831248424,11.253850435119292,11.840661327559017,50.06286672667087,0.923057273323523,39.70993311350182,64.06170084497847,0.0875532406254274,44.44497790083893,0.09481726256614867,1.8089843121322564,0.021710497500157272,0.06279039349650989,3.5012182966316985,3.1481059041072745,0.4977049866247781,0.20002169872308034,0.10676575996157231,0.9133249433885001,0.951516719243631,7.505491887376698,0.015160153493434376,7.459471205495825,1.735943740552218,2.019838620956955,2.295221909383331,0.5341365355545286,0.621488806448294,0.42148495908834327,0.25402363837165387,3.299923186786177,2.0149630257578957,10,7.250619805894103,15.72674707673182
93,8,20,144.2,214.6,1.0766282688426092,155.06666666666666,0.5967636838221693,13.252292849512678,0.6874470429758919,0.9398059817707362,15.793172042536463,15.018912754175956,5.5700898653491855,2.380822322315082,2.0402213641411455,10.94325267904914,11.549323545800354,43.57692637711081,0.9398124494930183,59.93591816026752,102.8131453518608,0.12511156293534345,68.35669751559166,0.18296765731825848,2.9236492451763634,0.06207415822669211,0.1014089866671627,5.010637540263466,4.55509052157789,0.9860267809683199,0.3480790790257789,0.33407139736574837,2.3196953735188557,1.9890486261633118,11.856384819277817,0.028763798447237216,7.0333011534533325,2.5637672857571827,2.356278317427851,2.1640926626010253,0.7888514725406716,0.7250087130547235,0.3957906159529665,0.28371510469121763,4.05031580727811,3.4813767422756015,10,4.473778217285468,20.50566137918194
94,8,21,110.7,151.7,0.9951394164907861,116,0.6417727341606028,11.869617268844207,0.7319139194139194,1.0061691029018298,13.597205400669194,13.195027934061093,5.16396787421308,2.2730589584334684,2,9.727375847725206,10.398779697104636,37.19898987322333,0.9546316827071241,4.762119042797836,11.518584017915474,0.03759987786719149,5.557777333511022,0.03505578421261045,0.25777572797103193,0.03786335068610911,0.03780522475588024,0.5079807738935723,0.4609625428834742,0.19274564152801812,0.038085898345884106,0,0.24565776385082114,0.2230965354806378,1.2849943690580923,0.016636905352663565,2.724420478220751,1.0682168868452577,1.1432038652853531,0.8382832240679233,0.3286821190293101,0.3517550354724163,0.46726659244050395,0.3501671633196338,3.314074336263466,1.9124436635830027,10,2.3861047566693867,9.613951981607322
95,8,22,68.66666666666667,93.22222222222223,0.9563357139150003,71.77777777777777,0.5010973263902833,9.339682533558383,0.7381313131313131,1.0469390596179813,10.126966249228696,9.782864973561438,4.091766204365832,1.8994928690123112,1.7396504721658201,7.8830360789737295,8.716232701552903,28.67862752648053,0.9557777210735083,6.689544080129826,10.44961455961149,0.03511512543598662,6.220485868840507,0.08143661357692827,0.47368372853502555,0.03309622587742995,0.039290422039759694,0.46465868957441103,0.45551841093179196,0.19907409402239526,0.09054346747857384,0.30873656088952983,0.3904612013994501,0.5542657241798571,1.3329304394671129,0.01977716717153319,2.247378933889734,0.5390831412923264,0.697712654185497,0.6915012104276104,0.16587173578225428,0.2146808166724606,0.5436595590728899,0.22394540958721332,2.0646898372230402,0.6515348246653165,9,1.5011696879238732,4.312665130338612
96,8,23,134.1,178.3,1.0097717239694237,141.1,0.5406677975714707,13.048558199224066,0.7546129168450597,0.9909108397879902,14.300627595583373,13.968999692716833,5.845205300058379,2.4770335420974234,2.188854381999832,11.194585937223707,11.97906722820141,41.19898987322333,0.9503520982297169,14.525456581081674,23.54216076177659,0.025916180151532082,15.212933094355385,0.0569780086017209,0.727668934526729,0.03736803932251158,0.025474537757071612,0.8985908587586617,0.9231874643363589,0.3852488375776519,0.12363012493836782,0.09953499887049559,0.8421682447311244,0.6761762003093298,2.5361898809067016,0.014062756025233773,25.87097520198721,13.439144360296408,7.7856364541239715,7.960300062149911,4.135121341629664,2.3955804474227604,0.9863320729648097,0.008903835145176989,1.0139304967721867,0.009118689162373725,10,118.9635337567534,120.95229924266766
97,8,25,160,267,1.2876314689616266,176.75,0.8313756749438606,14.211356130822763,0.6146734811348782,0.7805002097220568,19.89898303869696,19.309591514843177,5.285259642554918,2.3307181372016847,2.118033988749895,10.388696855644884,10.65081879489843,50.72361107568207,0.9056546165119688,34.583232931581165,89.76636341080105,0.10715268444829071,39.10136400007891,0.05575355800348179,1.5300039566625552,0.06487228048789187,0.06223575817148886,3.9488442038231044,3.6768964322095363,0.2967164994407249,0.14628809527401782,0.13629391035655417,0.49233350140993165,0.421594732404252,7.023130547588653,0.017518021373360056,13.14767315224411,6.8223543040271135,6.1080901795430105,4.045437892998188,2.0991859397006505,1.879412362936311,0.9767721485191745,0.025255876709445582,1.0242393354154993,0.026637303508489,4,20.06651064042154,20.46706291208134
98,8,26,99.2,132.7,1.054545815045735,106.2,0.6895675255600615,11.143798593650834,0.7573000841750842,0.9546037451887363,13.530570596645852,12.898353503851549,4.586065814341963,2.0955329260179703,2,8.582092363815804,9.401888734278945,36.10782104868019,0.9375574368415333,28.34627155572865,44.00517646317937,0.09322160373637804,31.81823376619136,0.0912200499075158,1.5351857440546737,0.05051869053129367,0.07967411831600836,2.9816501400033903,2.775383234734437,0.43204982547539666,0.1383187618094197,0,0.9898419099327002,0.7220189502095016,6.642667721206581,0.02537814812287076,2.590935398529259,0.959606673572365,0.9201602755724061,0.7972108918551566,0.29526359186842,0.2831262386376634,0.5411738108394523,0.3712260747859499,4.172352992127274,4.238925348606136,10,1.0419610816858036,8.636460062151286
99,8,27,135.2,216.7,1.2369524293370984,148.8,0.7484702864099241,13.066841911102342,0.6395015263999221,0.8191770651702155,17.474685127767742,16.671161849272053,5.096836864145458,2.2292003599150165,2,9.736603314452479,10.184797828074537,45.78954903232548,0.9104225498347276,24.512128517214585,54.20752305312941,0.14180550133852243,28.125907392769868,0.20703644986935663,1.2470538251117746,0.07506929282456257,0.10470647195493604,3.475644900885784,3.15741852984997,0.1572470818944801,0.07671364659289555,0,0.43056590428868846,0.34044558003077047,6.608471436622744,0.023722809200832896,3.369408859723824,0.9993822798304011,1.0521489667272383,1.0367411876073305,0.3075022399478157,0.323738143608381,0.9691856822882985,0.021925162692015283,1.032268781364299,0.0236159446705042,10,8.368174963153706,8.99444051847361
100,8,29,79.75,145.16666666666666,1.3201373896617232,95.83333333333333,0.7278515290212696,9.972379638087407,0.5997373701385569,0.7925566232722508,13.3909049636885,12.897355532018342,3.705141761068509,1.7538475901219113,1.4874368670764582,7.975655797899517,8.36489902553916,36.278261761429235,0.859025043530175,25.648409484623198,82.47185011024102,0.3288894837608933,40.94971047368696,0.13466950639780023,1.5108690021389184,0.10389382162222932,0.15543511068754567,4.22778308792026,3.6791629898980425,0.4535811408450999,0.10288479272429761,0.18205702401229476,1.4718293787676382,1.3046948804095275,10.045725033725057,0.07778916840592992,7.892981186237466,2.501138647819902,2.3722476205902807,2.428609595765374,0.7695811224061238,0.7299223447970095,0.47278429129292315,0.38744699969192914,8.503966746048844,10.669309912241868,9,0.6643707668007836,17.44567732147514
101,8,30,81.33333333333333,109.33333333333333,1.11331809407361,89.66666666666667,0.6226398184087814,10.115352357506886,0.7484645241589686,0.8997923849975783,11.765582550231516,11.554245924592284,4.142756459063067,1.898411648897441,1.804737854124365,8.461394481972688,9.082909596198911,33.53265991548222,0.9078122398434898,19.69433082556162,28.897520078142808,0.05107822671220154,22.40238082585569,0.12097408844072764,1.2180950645691586,0.04870161247212068,0.04125711989504484,1.0719794611444053,0.9996406038427638,0.636461078990289,0.17561277216960475,0.30249881564842296,1.4674104798233116,1.4548981271313872,4.272272654558696,0.01894185989985589,1.9407584067407595,0.9394642615216231,0.6152894836638386,0.5971564328433107,0.28906592662203784,0.189319841127335,0.6032081085804141,0.22668031838288932,1.8004341393861258,0.48148786175961106,6,2.4282890415915523,4.6973213076081155
102,8,34,59.666666666666664,127.33333333333333,1.4920253797405285,67.33333333333333,0.9465683406403635,8.698877073620855,0.46787101787101787,0.6723381638497522,15.737515422923291,14.067647005823629,2.49071198499986,1.4594586465875246,1.4142135623730951,4.838317222638149,5.043571210949478,33.327585352432294,0.8864734299516908,9.291573243177568,6.429100507328637,0.10230241816695418,9.60902353693305,0.01484655279982311,0.67025796589618,0.06113787793961283,0.04615831512717749,0.61942201735001845,0.8074413782512218,0.4410563588330716,0.1101715992209823,0,0.7081061326307058,0.694108774275582,1.9225254011818762,0.05247981819891767,0.4133482533382868,0.3193560395956732,0.13292506343227492,0.12718407795024209,0.09826339679866869,0.040900019517623044,0.741674945808845,0.36532679513789623,1.5344473199871527,0.7558226482997846,3,0.30872141425204663,0.6387120791913464
